@relation Aviation_Accident_Database_&_Synopses.arff-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R3_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A2-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute ' Longitude' numeric

@data
-0.001776,0.003545,-5
0.029493,-0.019232,-2
-0.008427,0.008391,-7
0.004939,-0.001346,-4
0.000503,0.001886,-5
-0.008987,0.008799,-7
-0.000157,0.002367,-3
0.002465,0.000456,-3
-0.0089,0.008735,-7
0.005402,-0.001683,-4
-0.000891,0.002901,-3
0.004822,-0.001261,-4
0.004374,-0.000934,-4
0.00023,0.002085,-5
-0.010966,-0.009767,-5
-0.011437,-0.009424,-4
-0.000353,0.002509,-3
0.00351,-0.000305,-4
0.014062,0.012016,-4
0.000984,0.001535,-3
0.005706,-0.001905,-4
-0.009765,-0.010642,-5
-0.001542,0.003375,-3
0.002553,0.000392,-4
-0.017947,-0.004681,2
0.000274,0.002053,5
0.017352,0.009619,-4
-0.006808,-0.012796,-4
0.004233,-0.000831,-4
0.002883,0.000152,-4
0.005859,-0.002016,-4
0.000048,0.002217,-4
-0.001431,0.003294,-3
0.005068,-0.001439,-4
0.003274,-0.000133,-4
0.001572,0.001107,-6
0.002381,0.000517,-5
-0.011148,-0.009634,-3
0.002367,0.000528,-4
0.003046,0.000033,-5
0.004225,-0.000825,-4
-0.000909,0.002915,-4
0.002695,0.000289,-4
0.002427,0.000484,-4
0.001465,0.001185,-3
-0.002931,0.004387,-6
0.013553,0.012387,-4
-0.00075,0.002798,-4
0.000548,0.001853,-3
-0.008973,0.008788,-7
0.004624,-0.001116,-4
-0.000376,0.002526,-4
0.004394,-0.000949,-4
0.000442,0.00193,-5
0.003046,0.000033,-5
0.000317,0.002021,-4
0.000076,0.002196,-3
-0.000223,0.002414,-3
-0.000667,0.002738,-5
-0.00847,0.008422,-8
0.013114,-0.007301,-3
0.027699,-0.017926,5
0.003376,-0.000207,-5
-0.002102,0.003783,-5
0.00504,-0.001419,-4
0.005382,-0.001668,-4
-0.001663,0.003464,-4
0.003995,-0.000658,-4
-0.000657,0.002731,-6
-0.000551,0.002654,-5
-0.001465,0.003319,-4
0.008131,-0.003671,7
-0.002573,0.004126,-4
0.004644,-0.001131,-4
-0.010092,-0.010403,-3
0.002935,0.000114,-4
-0.007947,-0.011966,-5
0.003171,-0.000058,-4
0.000194,0.002111,-5
-0.008367,0.008347,-8
-0.008923,0.008752,-7
-0.00996,0.009508,-7
-0.011954,-0.009047,-4
-0.002122,0.003798,-5
0.000721,0.001727,-4
-0.002211,0.003863,-5
0.001054,0.001484,-6
-0.002935,-0.015617,-3
-0.000533,0.002641,-4
0.000821,0.001654,-5
-0.002618,0.004159,-5
0.00258,0.000372,-4
0.003696,-0.00044,-5
0.003784,-0.000504,-4
-0.001018,0.002994,-4
-0.006666,-0.0129,-4
-0.001497,0.003343,-4
-0.009135,0.008906,7
-0.006277,-0.013182,-4
-0.000736,0.002788,-4
-0.008622,0.008533,1
0.006314,-0.002348,-4
-0.002831,0.004314,-6
0.004688,-0.001163,-4
0.000621,0.001799,-6
0.014207,-0.028104,-2
-0.009285,0.009016,-7
-0.00016,0.002368,-3
0.011473,0.013901,-4
0.0002,0.002106,-6
-0.001348,0.003234,-4
0.00071,0.001735,-3
-0.011471,-0.009399,-4
0.003486,-0.000287,-4
0.002631,0.000335,-4
-0.012901,-0.008357,-5
-0.001083,0.003041,-6
0.002897,0.000142,-4
0.000601,0.001814,-5
-0.010373,-0.010199,-5
-0.006004,-0.013381,-4
0.003046,0.000033,-5
0.002774,0.000231,-4
0.001349,0.001269,6
-0.000703,0.002764,-4
0.001635,0.001061,-5
-0.002804,0.004295,-6
-0.010167,0.009658,-7
-0.001266,0.003174,-4
0.005091,-0.001457,-4
-0.000569,0.002666,-3
-0.001228,0.003147,-5
0.000381,0.001974,-5
-0.005381,-0.013836,-4
-0.007899,-0.012001,-5
-0.00037,0.002522,-5
0.005656,-0.001868,-4
0.002138,0.000695,-5
0.002023,0.000778,-4
-0.011862,-0.009114,-3
0.002361,0.000532,-5
0.002046,0.000761,-5
-0.006961,0.007323,-7
0.00221,0.000642,-5
0.00109,0.001458,-5
-0.006509,-0.013013,-4
0.002845,0.000179,-5
-0.002899,0.004364,-6
0.001681,0.001028,-5
0.000329,0.002013,-5
-0.000929,0.002928,-3
0.002928,0.000119,-5
0.003521,-0.000313,-4
-0.000058,0.002294,-3
0.002486,0.000441,-4
0.002808,0.000206,-5
0.000561,0.001843,-4
0.00824,-0.00375,-7
-0.001802,0.003565,-4
-0.001297,0.003197,-3
0.01051,0.014603,-4
0.00372,-0.000458,-5
0.000653,0.001776,-4
0.009635,-0.004766,-3
0.002364,0.00053,-5
-0.010274,0.009736,-7
0.002318,0.000564,-6
0.001797,0.000943,-4
0.002616,0.000346,-5
0.005005,-0.001394,-4
-0.010375,0.00981,-7
0.004255,-0.000848,-4
-0.003155,0.00455,-5
0.002419,0.00049,-4
-0.008469,0.008421,-7
0.005628,-0.001848,-4
0.001791,0.000948,-5
0.000569,0.001837,-4
0.009429,0.015391,-4
0.003196,-0.000076,-5
0.005552,-0.001793,-4
0.000836,0.001643,-3
-0.001658,0.00346,-4
0.001161,0.001406,-5
-0.000438,0.002571,-4
-0.010814,-0.009878,-4
0.002974,0.000085,-5
0.014013,0.012051,-5
0.006166,-0.00224,-4
0.002871,0.00016,-4
0.001741,0.000984,-4
0.012405,0.013223,3
0.002042,0.000765,-4
0.002836,0.000186,-5
-0.002522,0.004089,-5
-0.003171,0.004562,-4
-0.008913,0.008745,-7
-0.000948,0.002943,-5
-0.00013,0.002347,-3
0.000965,0.001549,-4
0.005068,-0.00144,-4
-0.002434,0.004025,-4
0.000523,0.001871,-4
0.002999,0.000068,-5
0.002401,0.000503,-5
0.002999,0.000067,4
0.02548,-0.036316,-3
-0.018567,-0.00423,1
-0.001949,0.003672,-6
0.005251,-0.001573,-4
-0.008819,0.008676,7
-0.003336,0.004682,-5
0.000559,0.001845,-3
0.00284,0.000183,-5
-0.007884,-0.012012,-4
0.002982,0.00008,-5
-0.003439,0.004757,-6
-0.009469,-0.010857,-6
0.015681,-0.009171,3
0.000558,0.001845,-4
-0.002033,0.003733,-5
-0.010855,-0.009847,-3
-0.001031,0.003003,-3
0.014171,0.011936,-4
-0.008225,-0.011763,-5
-0.007785,-0.012084,-5
-0.001138,0.003081,-5
0.001546,0.001126,-6
0.004333,-0.000904,4
-0.001854,0.003603,-5
0.000928,0.001576,-3
0.001608,0.00108,-4
0.000097,0.002181,-5
0.002303,0.000574,-4
0.001318,0.001292,-5
-0.001064,0.003027,-3
-0.002261,0.003899,-5
0.000615,0.001804,-5
-0.000281,0.002456,-3
0.006204,-0.002267,-4
0.00388,-0.000574,-4
-0.000386,0.002533,-5
-0.008751,-0.01138,-6
-0.008741,0.00862,-7
0.002597,0.00036,-5
0.001855,0.000901,-4
0.00488,-0.001303,-4
0.002122,0.000706,-4
-0.006943,-0.012697,-4
-0.007489,-0.0123,-4
0.006102,-0.002193,-4
0.01544,0.011012,-4
0.002354,0.000537,-5
0.003175,-0.000061,-4
0.003085,0.000005,-5
0.004867,-0.001293,-4
-0.001299,0.003199,-5
0.002026,0.000776,5
0.002213,0.00064,-4
0.001471,0.00118,-4
-0.000111,0.002333,-3
0.013466,0.01245,-4
-0.001341,0.003229,-3
0.003042,0.000036,-4
0.001348,0.00127,-6
-0.010302,-0.01025,-5
-0.011834,-0.009135,-4
0.00566,-0.001871,-4
-0.010834,-0.009863,-4
-0.019621,-0.003462,-2
0.000899,0.001597,-4
0.002791,0.000219,-5
-0.003243,0.004615,5
-0.000199,0.002397,-5
0.003436,-0.000251,-4
-0.00315,0.004547,-5
-0.000733,0.002786,-4
0.012357,-0.026757,-8
0.003473,-0.000278,-4
0.000329,0.002012,-5
0.002388,0.000513,-3
-0.001003,0.002983,-4
0.002886,0.00015,-5
-0.014447,-0.007231,-4
-0.001302,0.0032,-5
-0.002548,0.004108,-6
0.002344,0.000545,-3
0.003326,-0.000171,-4
-0.012852,-0.008393,-3
-0.000439,0.002572,-3
-0.006076,-0.013329,-4
-0.002905,-0.015639,-7
0.011414,0.013945,-5
-0.008254,-0.011742,-5
0.002051,0.000758,-5
0.001202,0.001377,-6
0.005487,-0.001745,-4
-0.002804,0.004295,-6
0.004774,-0.001226,-4
-0.000385,0.002532,-4
0.000062,0.002207,-4
0.002159,0.00068,-4
0.003026,0.000048,-5
-0.00075,0.002798,-4
0.000094,0.002184,-3
0.005275,-0.001591,-4
0.001464,0.001186,-5
0.002533,0.000407,-5
0.006675,-0.00261,-4
-0.000299,0.00247,-3
0.006464,-0.002456,-4
-0.001476,0.003327,-4
0.004425,-0.000971,-4
-0.002138,0.00381,-5
-0.011103,-0.009667,-5
0.006186,-0.002254,-4
0.002978,0.000083,-5
0.002623,0.000341,-5
0.001807,0.000936,-3
0.001042,0.001493,-4
-0.000408,0.002549,-4
0.001044,0.001491,-6
-0.000019,0.002266,-4
-0.00162,0.003432,-5
-0.0031,0.00451,-4
-0.000845,0.002868,-5
0.005166,-0.001511,-4
-0.003394,0.004725,-6
-0.007847,-0.012039,-5
-0.0005,0.002616,-3
0.004701,-0.001172,-4
0.000783,0.001681,-4
0.001975,0.000814,-3
0.000805,0.001666,-4
-0.002523,0.00409,-5
-0.001892,-0.016377,-3
-0.002641,0.004176,-5
0.002872,0.00016,-5
-0.008024,-0.01191,-5
0.001813,0.000931,-5
0.004751,-0.001209,-4
0.004989,-0.001382,-4
0.008259,0.016243,-6
0.031793,-0.020908,7
0.00123,0.001356,-5
0.004229,-0.000829,-4
0.005403,-0.001684,-4
0.002937,0.000113,-4
0.000778,0.001685,-4
0.000712,0.001733,-3
0.004131,-0.000757,-4
0.000432,0.001938,-5
0.000924,0.001579,-5
-0.008356,-0.011668,-5
0.006066,-0.002167,-4
-0.005821,-0.013515,-4
-0.007173,0.007477,-8
-0.00233,0.003949,-5
-0.001635,0.003443,-5
-0.000298,0.002469,-4
0.002483,0.000443,-5
-0.000762,0.002807,-4
0.009641,-0.004771,-3
-0.011508,-0.009372,-4
-0.008034,-0.011902,-5
-0.001012,0.002989,-4
0.001812,0.000932,5
-0.008238,-0.011754,-5
0.003884,-0.000577,-4
0.000151,0.002142,-3
-0.002642,0.004176,-5
0.002326,0.000557,-4
0.00194,0.000839,-4
-0.000326,0.002489,-4
0.003242,-0.000109,-4
-0.000971,0.00296,-3
-0.001809,0.00357,-3
0.004218,-0.00082,-4
-0.002019,0.003723,-6
0.002883,0.000152,-4
0.006311,-0.002345,-4
0.009461,-0.00464,-3
-0.000633,0.002713,-4
0.001877,0.000884,-5
0.002731,0.000263,-5
0.005608,-0.001833,-4
-0.006405,-0.01309,-4
0.002734,0.000261,-5
0.004703,-0.001174,-4
0.000716,0.001731,-5
0.003114,-0.000016,-4
-0.002323,0.003944,-4
0.001428,0.001212,-6
0.006191,-0.002258,-4
0.003124,-0.000024,-4
0.003054,0.000027,-5
-0.000239,0.002426,-3
-0.012148,-0.008906,-5
0.000257,0.002065,-6
0.002416,0.000492,4
0.005474,-0.001735,-4
0.003918,-0.000602,-4
0.002023,0.000779,-4
0.011167,0.014125,-5
0.003965,-0.000636,-4
0.001647,0.001052,-5
-0.001006,0.002985,-4
0.000447,0.001926,-4
0.002665,0.000311,-5
-0.000701,0.002763,-3
0.00082,0.001655,-5
0.000463,0.001915,0
-0.010289,-0.01026,-5
0.002288,0.000586,-4
0.002027,0.000775,-3
0.001348,0.00127,-6
-0.011339,-0.009495,-4
0.000995,0.001527,-4
0.002257,0.000608,-4
-0.000873,0.002888,-4
-0.002911,0.004372,-6
0.003155,-0.000046,5
-0.000894,0.002903,-4
-0.006277,0.006825,-6
-0.00237,0.003979,-5
0.014595,0.011627,-4
-0.002899,0.004364,-6
-0.008264,-0.011735,-4
0.000559,0.001845,-3
0.013134,0.012692,-4
0.033424,-0.022096,7
-0.000087,0.002315,-4
0.002726,0.000266,-4
-0.003093,0.004505,-4
0.002132,0.000699,-6
-0.000353,0.002509,-3
-0.00043,0.002565,-4
0.005962,-0.002091,-4
-0.010925,-0.009797,-5
0.005674,-0.001881,-4
0.003096,-0.000004,-5
-0.001463,0.003318,-3
0.004553,-0.001064,-4
0.004564,-0.001073,-4
0.000098,0.002181,-5
0.001926,0.000849,-5
-0.008068,-0.011878,-4
0.003266,-0.000127,-4
0.000392,0.001967,-4
-0.000948,0.002943,-5
0.005712,-0.001909,-4
-0.000145,0.002358,-4
0.003156,-0.000047,-5
-0.004856,-0.014218,-3
0.000686,0.001752,-6
0.001744,0.000982,-3
0.004757,-0.001213,-4
-0.006534,-0.012995,-4
-0.003078,0.004494,-6
-0.008895,0.008732,-7
-0.002021,0.003724,-6
-0.002804,0.004295,-6
0.000949,0.001561,-4
-0.012001,-0.009013,-3
-0.007586,-0.012229,-4
0.003921,-0.000604,-4
-0.007342,0.0076,-6
0.000653,0.001776,-4
0.001274,0.001324,-6
0.000752,0.001704,-4
-0.013933,-0.007605,-6
-0.000506,0.002621,-4
-0.008441,0.008401,-7
0.002252,0.000612,-4
0.004264,-0.000854,5
0.004449,-0.000989,-4
0.003297,-0.00015,-5
-0.00023,0.00242,-3
0.003029,0.000045,-4
0.003185,-0.000068,-4
0.014037,-0.007973,-3
0.002891,0.000146,-5
0.001094,0.001455,-4
0.002753,0.000246,-5
0.004471,-0.001005,-4
-0.001202,0.003128,-5
-0.002106,0.003786,-6
0.00255,0.000395,-4
0.001494,0.001163,-4
0.003176,-0.000061,-4
-0.00064,0.002718,-3
-0.007489,-0.012299,-5
0.00259,0.000366,-6
-0.00032,0.002485,-4
-0.001789,0.003555,-3
-0.003076,0.004493,-4
0.001287,0.001315,-5
0.000246,0.002073,-5
0.000584,0.001827,-3
0.000049,0.002216,-3
0.000793,0.001674,-4
-0.010422,-0.010163,-5
-0.003075,0.004492,-6
0.004391,-0.000947,-4
-0.000867,0.002883,-3
0.004734,-0.001197,-4
0.003462,-0.00027,-4
0.000579,0.00183,-6
-0.000952,0.002945,-5
-0.002275,0.003909,-6
0.003176,-0.000062,-4
0.017398,0.009585,-4
0.003401,-0.000225,-5
0.000914,0.001586,-5
-0.00244,0.004029,-5
0.00116,0.001407,-4
0.000211,0.002099,-3
0.003299,-0.000151,-4
0.010963,0.014273,-4
-0.000903,0.00291,-3
-0.002453,0.004039,-6
-0.003081,0.004496,-4
0.000027,0.002232,-3
0.000538,0.00186,-5
-0.00279,0.004284,-6
0.002663,0.000312,-5
0.001736,0.000988,-5
0.006219,-0.002278,-4
0.000633,0.001791,-5
0.003495,-0.000294,-4
0.003789,-0.000508,-4
-0.007264,0.007543,-7
0.002624,0.000341,-5
-0.008636,0.008543,-8
-0.019827,-0.003312,-8
0.006149,-0.022235,1
-0.019661,-0.003433,-7
0.002934,0.000115,-5
0.002416,0.000492,5
0.002894,0.000144,-4
0.008812,-0.004167,-6
0.0044,-0.000953,-4
-0.008994,0.008804,-7
-0.006802,-0.0128,-4
-0.004191,-0.014702,-4
-0.007041,0.007381,-7
0.0008,0.00167,-5
-0.009896,-0.010546,-3
0.003143,-0.000037,-5
0.002721,0.00027,-4
0.000726,0.001723,-3
0.003352,-0.00019,-5
-0.000498,0.002615,-4
-0.008626,-0.011472,-5
0.002997,0.000069,-4
0.004344,-0.000912,-4
-0.008721,0.008605,-7
0.000967,0.001547,-4
0.003156,-0.000047,-5
0.001595,0.00109,-6
0.005714,-0.00191,-4
0.004058,-0.000704,-4
-0.001287,-0.016817,-3
-0.001366,-0.01676,-3
0.003026,0.000048,-5
0.010513,0.014601,-4
0.002894,0.000144,-4
0.00173,0.000992,-5
-0.002243,0.003886,-4
-0.008601,0.008517,-8
-0.000733,0.002786,-4
-0.000086,0.002315,-4
-0.007836,-0.012047,-5
-0.003477,0.004785,-5
0.001981,0.000809,-3
-0.001001,0.002981,-3
-0.003102,0.004512,-5
0.001739,0.000986,-3
0.003381,-0.000211,-5
-0.01301,-0.008278,-5
-0.010156,-0.010357,-3
-0.002305,0.003931,-5
-0.009441,0.009129,-7
-0.008816,0.008674,-7
0.004014,-0.000672,-4
0.002806,0.000208,-5
0.003914,-0.000599,-4
0.00089,0.001604,-4
-0.010791,-0.009895,-3
-0.000371,0.002522,-5
-0.007886,0.007997,-7
0.014579,0.011639,-4
-0.010623,0.00999,-7
0.003363,-0.000198,-4
0.001569,0.001109,-4
0.004457,-0.000995,-4
-0.002779,0.004276,-5
0.000928,0.001576,6
0.001511,0.001151,-3
-0.010847,-0.009853,-4
0.002093,0.000728,4
0.006166,-0.00224,-4
0.003071,0.000015,-5
-0.00061,0.002697,-4
-0.001407,0.003277,-4
-0.002978,0.004421,-5
-0.012514,-0.008639,-5
-0.00251,0.00408,-4
0.003005,0.000063,-5
-0.001857,0.003605,-4
0.005505,-0.001758,-4
0.005068,-0.001439,-4
-0.002264,0.003901,4
0.000577,0.001832,-3
-0.002864,0.004339,-6
-0.000886,0.002897,-4
0.006151,-0.002229,-4
-0.001779,0.003548,-4
0.004516,-0.001038,-4
-0.000986,0.002971,-3
-0.000282,0.002458,-4
0.000329,0.002013,-5
0.002979,0.000082,-5
-0.001399,0.003271,-4
-0.008725,0.008608,-7
-0.009898,0.009462,-7
0.002015,0.000784,-5
0.004757,-0.001213,-4
-0.000054,0.002291,-6
0.000403,0.001958,-5
0.003405,-0.000228,-4
-0.002979,0.004422,-4
-0.001617,0.00343,-5
-0.007155,0.007464,-7
0.014446,0.011736,-5
-0.000741,0.002792,-4
-0.000452,0.002581,-3
-0.001094,0.003049,-6
0.00334,-0.000181,-4
-0.00855,0.00848,-7
0.002329,0.000556,-4
-0.000021,0.002267,-3
0.000722,0.001726,-6
-0.000249,0.002433,-5
0.001868,0.000891,-4
0.004746,-0.001205,-4
-0.001074,0.003034,-3
0.001245,0.001345,-6
0.017891,-0.030788,-3
-0.001059,0.003023,-4
0.003275,-0.000134,-4
0.000098,0.002181,-5
-0.005631,-0.013653,-4
0.004967,-0.001366,-4
0.00957,-0.004719,-3
-0.011379,-0.009466,-3
-0.007774,-0.012092,-5
-0.000814,0.002845,-3
-0.000018,0.002265,-3
0.00241,0.000496,-3
0.013821,-0.027823,-2
-0.008826,0.008682,-7
-0.000647,0.002723,-4
-0.009006,-0.011194,-4
-0.000225,0.002416,-4
-0.008741,0.00862,-7
0.001249,0.001342,4
-0.012327,-0.008775,-4
0.000782,0.001683,-5
0.022566,-0.034193,7
0.000748,0.001707,-4
-0.013437,-0.007967,-5
-0.010091,0.009603,-7
0.000172,0.002127,-3
-0.014059,-0.007513,0
0.000333,0.00201,-4
-0.014122,-0.007468,-5
-0.010183,0.00967,-8
0.000314,0.002023,-6
-0.000562,0.002661,-3
-0.007647,-0.012185,-5
0.001692,0.001019,-4
0.003046,0.000034,-5
0.000474,0.001907,-5
0.005313,-0.001618,-4
-0.011027,-0.009722,-5
-0.001421,0.003287,-4
-0.000184,0.002386,-4
0.001214,0.001367,-6
0.000798,0.001671,-5
-0.000438,0.002571,-4
-0.008686,-0.011428,-5
0.000634,0.00179,-5
-0.001235,0.003152,-4
0.00182,0.000927,-5
-0.000528,0.002637,-3
-0.007604,-0.012216,-4
-0.010729,-0.009939,-5
-0.002215,0.003865,-5
-0.000855,0.002875,-4
-0.010276,0.009738,-7
-0.008232,0.008249,-7
-0.001839,0.003591,-4
-0.00224,0.003884,-5
-0.007892,-0.012006,2
0.001449,0.001197,-5
-0.00544,-0.013792,-4
0.011559,0.013839,-4
-0.000072,0.002304,-3
-0.002207,0.00386,-4
0.006251,-0.002301,-4
0.000492,0.001894,-5
-0.000949,0.002943,-5
0.004552,-0.001064,-4
-0.004031,0.005189,-3
-0.008742,0.00862,-7
-0.008544,0.008476,-7
-0.000464,0.00259,-4
-0.00284,0.004321,-5
-0.001057,0.003022,-4
-0.002637,0.004173,-5
0.002877,0.000156,-5
-0.009006,-0.011194,-3
-0.001226,0.003145,-5
0.015884,0.010688,-4
0.002894,0.000144,-5
0.006317,-0.00235,-4
-0.007805,-0.01207,-5
-0.001976,0.003692,-6
0.002159,0.000679,-5
-0.009915,-0.010533,-6
-0.000808,0.002841,-4
-0.008818,0.008676,-7
-0.000685,0.002751,-4
0.000727,0.001722,-3
-0.001763,0.003537,-4
-0.011211,-0.009588,-5
-0.001509,0.003351,-4
-0.002223,0.003871,-6
0.005029,-0.001411,-4
-0.008196,0.008223,-8
0.00029,0.002041,-5
0.000857,0.001628,-6
0.002648,0.000323,-4
-0.009209,0.00896,-7
0.003892,-0.000583,-4
0.002585,0.000369,-4
0.002851,0.000175,-5
0.001744,0.000982,-3
0.002156,0.000682,-5
0.003454,-0.000264,-5
0.000672,0.001763,-4
-0.000018,0.002265,-3
-0.001931,0.003659,-6
0.002384,0.000515,-5
0.004663,-0.001145,-4
0.008334,-0.003819,1
-0.000933,0.002931,-6
-0.001026,0.002999,-4
0.0064,-0.00241,-4
-0.008445,0.008404,-7
0.009275,0.015503,-4
-0.003361,0.0047,-6
-0.011681,0.010761,-7
-0.009943,0.009495,-7
0.004829,-0.001265,-4
-0.002003,0.003711,-4
0.00022,0.002091,-4
0.005662,-0.001873,-4
0.001051,0.001487,-6
0.006166,-0.00224,-4
0.000141,0.002149,-5
0.038535,-0.005812,6
0.002467,0.000455,-4
-0.008366,0.008346,-7
-0.008203,-0.011779,-5
-0.000013,0.002262,-5
0.002032,0.000772,-4
0.001212,0.001369,-5
0.008422,-0.003883,-7
0.000246,0.002073,-5
0.000397,0.001963,-3
-0.001122,0.003069,-4
0.003254,-0.000118,-4
-0.008451,0.008408,-7
0.009088,-0.004368,-3
-0.001406,0.003277,-4
0.001513,0.00115,-4
-0.008821,0.008678,-7
0.00007,0.002201,-5
-0.000898,0.002906,-4
0.003344,-0.000184,-5
-0.010988,-0.009751,-6
-0.008651,-0.011453,-3
0.000682,0.001755,-3
0.002922,0.000124,-5
-0.008166,-0.011807,-5
0.022509,-0.014145,-3
0.004915,-0.001328,-4
-0.014174,-0.00743,-5
0.001158,0.001408,-5
0.0011,0.00145,-4
0.003126,-0.000025,-5
